iso3,unit,year,in_aoi,log_yield_w,log_prod_w,t_dt_w,z_dt_w,rain_w,wsi_w,spi_w,asi_w,mvhi_w
AFG,Badghis,2010,True,-0.37529710702025976,0.05392840823714773,1.2298775716740342,0.93364933176157,-0.3296535486665124,0.3041215278993062,0.1197498734327503,-0.6211833462160921,0.4035250860294651
AFG,Badghis,2011,True,-1.0439490345350477,-0.556960263427587,-0.1092529576899887,-1.3916679946510202,-0.588880082059137,-0.36077591002253645,0.06791700013289396,0.118023234295889,-0.7280078572677323
AFG,Badghis,2012,True,1.0981846306606298,0.5217647454875762,-1.0396833954415823,-0.308489802812503,-0.24596252844899658,0.19687185257603926,-0.26338360020038437,-0.6454833454898626,0.017266525075749346
AFG,Badghis,2013,True,1.0091030904177742,0.5270535144015753,-0.723643564394251,0.8437195063123477,-1.0547193615964092,-0.0536762386546621,-0.6828105651615729,-0.7186168522936607,0.8272584014068288
AFG,Badghis,2014,True,-0.07516788393728248,-0.5058682537181679,-0.8503260489164945,-0.761144404991027,0.7930138644922748,0.31484550750167467,0.4319921826053209,-0.3874031920124933,-0.23955704790274746
AFG,Badghis,2015,True,0.410688981738756,-0.5832616597357091,-0.33957941388518204,0.902541077243672,0.13370779786296508,0.06417063192745881,0.9633677819174651,-0.7700942841092078,0.4409998404531137
AFG,Badghis,2016,True,1.0880829531569833,0.27213729949642884,0.7306919488997609,1.4872957633734607,-0.034480010364421894,0.6539310575361844,-0.28680870964776906,-0.8173760867879015,1.0568392348213769
AFG,Badghis,2017,True,-0.6377171661547839,-0.03150607037503308,0.11859684231395752,-0.6550150922605467,-0.5943414173060768,0.12509133226652897,0.3888929458788183,-0.3787784247563005,-0.3335636844262573
AFG,Badghis,2018,True,-0.8986412112959198,-3.2551353921343598,0.272218476827078,-1.8672224728786921,0.2883813220310836,0.019819986667233152,0.21154013884094622,2.0199087013248715,-1.465096627723454
AFG,Badghis,2019,True,-0.2634368644072875,0.7677012629874639,-0.6363250525189713,1.113975035380349,1.5005001159930698,1.5810745005663576,1.653263271517829,-0.9141467286571417,1.6100075381739591
AFG,Badghis,2020,True,0.17786173319825227,1.282971802074409,-0.5944133316994966,0.7706447002161037,1.1675836018601249,1.353456263464748,1.0083815126822602,-0.9302739135440431,0.8667795588024174
AFG,Badghis,2021,True,-2.2527568008977266,-1.3853545204021451,1.1673543154626003,-0.5327967886284286,-0.40856756027911595,-0.9471584384787647,-0.7180709643906368,1.627500622537779,-0.9766458183584694
AFG,Badghis,2022,True,-0.3269918385941621,-0.028496761033220765,0.8414142836245345,-0.12499321211175515,-1.0196008605908184,-1.493983428479999,-1.4042824575057962,0.9163603152105722,-0.6843938939282636
AFG,Badghis,2023,True,0.6690288842929215,0.6702301442136143,1.1058790235776157,0.7665664397350695,-1.7470747611938977,-2.04481118132684,-1.8005297831355742,-0.2405561722226009,-0.1979894875352186
AFG,Badghis,2024,True,1.3872283337224158,1.298668851034621,-1.9020740961933331,-0.7099238148603871,1.2658927898235326,1.2904098671842201,0.9379410970438067,-0.39190765561004814,0.2236974248702055
AFG,Baghlan,2002,False,-0.3991659743031426,-1.616022361395703,0.14863308162934735,0.6044885466185745,0.9555661960438501,0.6075114164908006,0.7195818397725269,-0.6024111483718417,0.25760877548747846
AFG,Baghlan,2003,False,2.493392904783059,2.2279875925270245,-1.9458559430812323,-0.3741478867252909,1.1487695883308857,0.23659734594141446,1.0699861178571168,-0.5980156737926992,0.8298796862345225
AFG,Baghlan,2004,False,-0.6395508916003011,-1.110390009522972,0.32612427159340707,1.1833380652650665,-1.222775463469685,-0.6898713854200923,-1.6542749122860756,-0.554025062841533,0.4175805589167035
AFG,Baghlan,2005,False,0.8109328432805232,0.9145833649346624,-0.8630312086768642,-0.0947980507560558,-0.05103384690135861,0.033150651953452286,-0.10196426629667815,-0.6031563466912373,0.49756645063131755
AFG,Baghlan,2006,False,-0.5720350168717355,-0.29644602196718584,1.4234941393682157,0.4981150957618658,-1.1164644674121966,-0.5048010648345075,-0.41038441910854906,0.04429347230021318,-0.8289762834610098
AFG,Baghlan,2007,False,0.48402053175853704,0.9597246358020458,0.5943307100167484,-0.20339308458937855,1.198111159624089,-0.4733781148052174,1.39065911570707,1.3377306087685659,-1.3819282733595222
AFG,Baghlan,2008,False,-2.865460047785984,-2.3331402015827565,1.9651187029468438,-2.3404880473391936,-1.4455195761477706,-1.5252807654886968,-2.1022682414930682,2.827676940564739,-2.567818144871155
AFG,Baghlan,2009,False,-0.17795238535370317,0.6005876279499739,-0.579966432636007,0.4037242095501028,0.3389225120384037,1.088447431395441,0.6449134443412714,-0.598772827165342,1.3801214678125469
AFG,Baghlan,2010,False,-0.3717828750312237,-0.4210787814128356,0.7711250255215985,1.4732008349314272,-0.3124646763422183,0.7174375549118793,-0.1498521288671259,-0.597676947283868,1.038148771785076
AFG,Baghlan,2011,False,-1.1389476514881356,-1.0880034091839783,0.46376825583525794,-1.6197958365138365,-1.3340573001463962,-0.8925586138394133,-0.9956805670261617,2.224939020737356,-1.6949225881141932
AFG,Baghlan,2012,False,0.5992356415381591,0.7770152177076524,-1.2968897564492172,-1.00347072869804,0.41984324254009864,0.18207120196576174,-0.04818118811877183,-0.40337545178999146,0.2838769484397914
AFG,Baghlan,2013,False,0.9923719041251106,1.2981936195937993,-0.48992769736557035,0.49036937294920613,-0.2612151781702916,0.31809028063338746,0.23799735316123696,-0.5943893076394464,0.7154949966061411
AFG,Baghlan,2014,False,0.8411924579741377,0.8482400942127457,-0.9933407439411881,-0.6734816875511794,1.2293350460651438,0.783059034299678,0.7758590821312822,-0.5903604546933785,0.5845015944497106
AFG,Baghlan,2015,False,0.5645144039078144,0.11110147098994376,-1.097469677923659,-0.17265558880490156,-0.6448743798625436,0.1486786447620048,-0.02072205960869335,-0.57863254745275,0.3831817610029362
AFG,Baghlan,2016,False,-0.4044802785161835,-0.34836276656839105,0.6915919072776942,1.3582968070478645,0.9105625262629716,0.10103774761126184,0.42023369898836216,-0.5870688300312076,0.4631676527175503
AFG,Baghlan,2017,False,0.2360099353353208,0.22507655100885487,0.1663611606463921,-0.16349712840669156,-0.8923295704636175,-0.4728651459768259,-0.2492576455411352,-0.4158605124032625,-0.2304371997616564
AFG,Baghlan,2018,False,0.024266408393274146,-0.6213300788902142,0.5403024783470574,-1.0264611307455018,0.6409949343819186,0.36426175900219154,0.6460441380833797,0.17073011549785558,-0.5724098957891247
AFG,Baghlan,2019,False,-0.8164593900799555,0.49665893365942404,0.29819679308651653,1.8892654203926698,0.8909459687293091,1.2584890007510239,1.1589417997442237,-0.5804815956891176,1.1250839156034722
AFG,Baghlan,2020,False,-0.42230482864701957,0.12616687502882062,-0.45036235550367343,-0.24488136945296857,0.3677526868945728,1.3847119226490077,0.029657724592532214,-0.5504226067947746,0.7127847882856532
AFG,Baghlan,2021,False,-0.49154061263614557,0.13212829951406355,0.06993936673721292,0.49249224936961405,1.3805009808484723,0.46356042063435493,0.9474271687953281,-0.41477658757503577,0.30048566096783813
AFG,Baghlan,2022,False,0.6560995487604475,-0.1676960127427014,1.1676020774887337,0.060308334911698985,-1.0500158466688898,-1.8360947652941138,-1.2121920480270256,1.2793779938435181,-1.1667099357051838
AFG,Baghlan,2023,False,0.1725421494153518,-0.2194804853446056,0.7633787598699772,0.31712977035346307,-1.7368763551786905,-2.4816125946799144,-1.9640648146768869,0.8581257524234078,-0.8757447501195283
AFG,Baghlan,2024,False,0.4251012230417952,-0.4955141543176674,-1.6731229147875903,-0.8536581675685149,0.5863218190039431,1.1893580373371213,0.867540807875842,-0.47344800392016945,0.32946404224063586
AFG,Balkh,2002,True,0.4844489416465658,-1.4735042577261668,0.213769232861506,0.8273577582681798,0.3724661090949318,0.2518672315025996,-0.003638623175639838,-0.6354162533070469,0.356065624312551
AFG,Balkh,2003,True,0.5772532782320309,0.44104810456912086,-2.095135386210703,0.2156555772266103,0.6954036359684703,0.8711264182920958,0.8061945096415003,-0.8043718339095293,1.2993864015197032
AFG,Balkh,2004,True,0.3128020784936017,-1.0053116345371946,0.07610483304987735,0.2908246599743992,-1.413930402133608,-1.4930412899017382,-1.620000824554193,0.663458638871269,-0.8623200664630588
AFG,Balkh,2005,True,0.32101843708830297,0.45708504247564263,-0.36673272632883086,0.22381663926590556,-0.07055049055081344,-0.4152925183009509,-0.1408997958441177,-0.6909851934436854,0.3915034352630854
AFG,Balkh,2006,True,-1.2583776833431815,-0.23599860274524478,1.2162965983524725,0.1304088431952834,-0.843726130475259,-0.1616337830862486,-0.2995113957211509,0.2936870432581979,-0.6834434969032088
AFG,Balkh,2007,True,0.23298643463731553,0.6726512057438911,0.4520151288597087,0.03461552525458943,0.5035561421011954,0.5948542538141628,0.7080219931785172,0.8410660648422768,-0.8268822555125245
AFG,Balkh,2008,True,-2.9682245192978285,-1.226296781542624,2.3086460537123417,-2.637700447155057,-1.6331694683602735,-1.5926715226025896,-2.449759795892641,2.4881552455016283,-2.522834636716802
AFG,Balkh,2009,True,0.08573425640540656,0.7908183885332543,-0.8655426109453059,0.8342927437837295,1.9088156361350592,1.582298061443412,1.543333981963595,-0.8083746270522643,1.603139066810016
AFG,Balkh,2010,True,0.6235621342459153,0.6214337646139549,0.6938367736736096,1.4045371319670998,-0.12254622749741048,0.5180267295446719,0.6175594318532486,-0.851989158005293,0.993946221422209
AFG,Balkh,2011,True,-1.038255794730473,0.003435260693984606,0.7262762207780803,-2.238527206770457,-1.1839212328579678,-1.394324410929648,-0.8344607274429886,2.1678996195130633,-1.63351433333904
AFG,Balkh,2012,True,1.0598392344058358,1.1896253330374649,-1.0085206789814156,-0.7058042614087585,-0.027254285741378368,0.4085588846463682,0.021932248292140112,-0.5771996575159856,0.551817341944079
AFG,Balkh,2013,True,1.3738033257497262,1.4613607329917024,-0.814003202275056,0.9288599852006778,0.5389554248719574,0.27014569552543094,0.48937145934313947,-0.7174458356847933,0.7188813078537521
AFG,Balkh,2014,True,0.8446483703970916,1.3966553434660187,-0.9834561334096208,-0.8767163744161905,0.7460478635296606,0.0904443620844516,0.40167408175658964,-0.305911303664927,0.10968846246594897
AFG,Balkh,2015,True,1.0909112210044483,1.1034529854117132,-0.8432901244613265,0.31424080435987906,0.07653494128313001,0.3741776316302069,0.7487740064964798,-0.7973224896505153,0.5096294717648655
AFG,Balkh,2016,True,-1.3032762326993226,0.25735688855820077,0.6328805260848689,0.8964128018936083,0.9039777022609571,0.1407796510125398,0.2324873056392137,-0.6385707449125163,0.3661907131555465
AFG,Balkh,2017,True,0.44587027118858197,-2.370460212819179,0.14013942345524003,0.11708795078165582,-0.7008761168714065,0.5513002453024487,0.5043751764346603,-0.7812677257281051,0.3780033168057235
AFG,Balkh,2018,True,0.06037560076979817,-1.568784885751956,0.28388546920198254,-1.3497443032850076,0.2606477654272758,-1.0226756180129188,0.2335424167040135,1.1424120393532347,-1.0074463398795588
AFG,Balkh,2019,True,-1.2215914310784368,-0.36889398441034754,0.1086827819972094,1.1922134279084273,1.3291863934368868,1.9894392596522952,1.4392535985366675,-0.78166835100548,1.0226339731440641
AFG,Balkh,2020,True,0.12201155944198636,-0.34253307522759974,-0.4929782280757259,0.3906237060091374,1.6089477980343436,1.077893619209881,0.9095958658670474,-0.7216489414662198,0.7239438522752498
AFG,Balkh,2021,True,0.0956117230725674,-0.2586620285988344,0.6672812964994501,-0.026101820851891333,0.21489651796370532,-0.7074312179467689,-0.06273852716128728,0.013741654592049493,-0.1957517176315487
AFG,Balkh,2022,True,0.701696348225612,0.07890915290989103,0.6090264780435556,0.06767433248245851,-0.7875928606078056,-1.2144045163609005,-1.1418024062631742,0.8527661911426038,-0.8049445630193515
AFG,Balkh,2023,True,-0.6945692860810829,-0.06491037144335032,0.994370764702878,0.10880996988388883,-1.7385010316861074,-1.3676527600082284,-1.7263768767334902,1.0307742423909942,-0.8707576404989225
AFG,Balkh,2024,True,0.05172173222553834,0.441523631797658,-1.6535524905847965,-0.142837443568167,-0.6373676833255434,0.6482155934894273,-0.3769271029181307,-0.3817886241189559,0.3830658612272213
AFG,Bamyan,2002,False,-0.5147748765256491,1.3980872158055024,0.8079620548666676,0.7171723108830916,0.5333254558844995,0.5293606182597919,-0.20060880520105615,-0.3453620469105868,-0.5050927498222237
AFG,Bamyan,2003,False,0.8016476717419707,-0.05554316618388739,-0.958705042983546,-0.5010829082842606,0.6721816358470835,-0.3314712307999264,0.5931637691553786,0.8392566442767265,-0.766160461690351
AFG,Bamyan,2004,False,0.5229695504987109,-0.43924326360824373,1.4242791188517196,1.463810511837253,-1.7428459553460314,-1.2684307901312382,-2.2145381691597406,0.8001739830038376,-0.6976641098447012
AFG,Bamyan,2005,False,1.0196959171681856,-0.5717448133186167,-1.31124654886068,-0.8906746953605028,0.4872867097013129,0.4349637537218658,0.32297047489650865,-1.1357030103799641,1.2383619363790708
AFG,Bamyan,2006,False,-0.03470470755005794,-0.12601318726542415,0.5199303131520402,0.24056815939421433,-1.1257289875289065,-0.637548099848293,-0.2757709281956835,1.5690984647803747,-1.219799533580975
AFG,Bamyan,2007,False,0.27171245312285464,-0.3659787829426041,-0.08018277456817412,-0.4384203747442821,0.6507428463132848,-0.7639365668526615,1.3283926506203658,2.251759211109133,-1.4808672454491016
AFG,Bamyan,2008,False,0.4640015732699112,-0.6209648939428702,0.9218627843006175,0.6105392350607436,-0.9543502410221647,-0.46753332647076107,-1.3747851717849293,0.5505489878416486,-0.7532427661758792
AFG,Bamyan,2009,False,0.7703645683993036,0.28418211827908874,-0.7846168377967508,-1.7032960822017067,0.6219599009863096,0.8643649097116951,0.8873274389169575,-1.0401961460784055,1.5123473437616797
AFG,Bamyan,2010,False,0.622693613604127,0.8986775142972938,1.3551318025594643,1.1960530738923019,-0.08507488320041802,0.22141496560971735,0.13298464413026845,-1.0163194300030143,1.9104077593211257
AFG,Bamyan,2011,False,-1.7803201554564916,-1.6014314862925674,0.4389900810927369,-0.14185706322978145,-0.6887500798369126,-0.36678035143550836,-0.6884958069712916,-0.3966180610225355,-0.4378990227343252
AFG,Bamyan,2012,False,-1.3896669045461385,-1.0810286210289057,-1.395055031648937,-0.2240462052132461,-0.6269504225739273,0.17384433923016762,-0.8409692592645827,-0.9376586671539852,0.7291442081572796
AFG,Bamyan,2013,False,-2.473990475584925,-1.580202085465591,-0.8788591111213178,-0.25493125223803587,0.14668963941886176,0.7016451799669391,0.6391871190639914,-0.8508225737303138,0.24836712047995163
AFG,Bamyan,2014,False,1.3403038369940392,1.9839032897822209,-1.2270370127256502,-2.067363290016212,1.3038815293633867,1.0971799924389374,1.0235516323630183,-0.8423995230040457,0.8661369118485878
AFG,Bamyan,2015,False,-1.1200443963663886,0.6459498501715053,-0.7855871904043668,-0.007565489763477512,-0.29923699981367696,0.6216813604143794,0.4927377403658814,-0.7876154762304145,0.605069199980452
AFG,Bamyan,2016,False,-0.8949192072563766,0.1817905517177891,0.4990199249855366,0.6073581984742503,1.7715415086733202,0.05599572985321204,0.983995933915267,-0.82612577952741,0.6735655518261018
AFG,Bamyan,2017,False,-0.5502334440022211,0.5254987409379808,-0.13997533733608328,-0.12440962824153846,-0.8287045132289151,-0.42217144897735437,0.48345980849149817,-0.6769026667313518,0.1927884641487737
AFG,Bamyan,2018,False,-0.5743711615435342,0.2836916693823425,0.7664626826155888,1.0928864209326772,1.1632866870122445,0.9563522300101918,0.837546555217157,-0.1356143404482764,0.15143012808983763
AFG,Bamyan,2019,False,0.6166154165225394,0.7247637801858479,-0.6231893569420965,-0.49859379574552753,1.1718464057823763,0.8366598387875885,1.1055391309037246,-0.3784564411392356,0.769199919458464
AFG,Bamyan,2020,False,1.0023013903229931,1.1451124531084256,-0.5254650598642128,-0.5360352766308533,-0.20566057085284623,1.5095011401846001,-0.5031632511056484,-0.22923332834317747,0.7278415833995182
AFG,Bamyan,2021,False,0.5734246524350415,0.9026259618894609,0.5921617577512042,0.9410594642669929,1.284817234418751,0.0854329536887311,0.44594743001854875,0.7041202114269085,-0.851482383323754
AFG,Bamyan,2022,False,0.9732785338234846,0.40112704197531107,2.0564435795183345,1.7120262783854112,-0.9994994821412599,-2.365531577788315,-1.2259433344048294,1.2614345610350008,-1.3322594710010816
AFG,Bamyan,2023,False,0.3747238556113515,-1.3911696577756474,0.5969279066015081,0.4737739359434327,-1.6440309685735566,-2.2831309659887626,-2.024254711954597,1.6619228252482858,-1.703181870773814
AFG,Bamyan,2024,False,-0.020707704682729623,-1.5420902297084105,-1.2692527020436022,-1.6669715274009438,-0.6067264492828158,0.8181373464150029,0.07172510998379189,-0.03928739801919872,0.12298948754536364
AFG,Daykundi,2006,False,-0.28834106869966825,-0.17472196351836267,0.9152923627907412,0.9810472465776655,-1.1833430650577443,-0.2578662195051991,-0.5809289473571475,1.1364804911274218,-1.0633609082651
AFG,Daykundi,2007,False,0.13871287895000514,0.10542775311641837,-0.2667969836052203,-0.2547365543742275,1.2137421716752697,-0.2416569679039478,1.1123202345075776,2.046676651656464,-1.5753817358360533
AFG,Daykundi,2008,False,-0.27846332680605657,-1.015306966955726,0.9662723114374542,-0.141233705047934,-1.3676151779770471,-1.0186315099060843,-2.5070048379921794,0.833290672744241,-1.3430934544699142
AFG,Daykundi,2009,False,1.186006286581486,0.4468650899949905,-0.7410082728134747,-0.7814954589584566,0.5948385520425356,0.8686411356234234,0.6605619570760983,-0.9511353881447077,1.701029238436346
AFG,Daykundi,2010,False,1.0694995705773132,0.9358560296638798,0.9372006956702895,1.373797265938239,-0.20503760057326917,-0.5025927179457259,-0.004538059203519318,-0.6347350421824405,0.8582043624489077
AFG,Daykundi,2011,False,-0.9324871214385095,-1.0524122417896553,-0.039462209693022575,-0.8807690114904179,-0.4686648943509956,-0.6751145865638369,-0.4175367509125794,-0.6605293919611084,-0.15002253774677718
AFG,Daykundi,2012,False,-0.27089660960952244,-0.5010759797381911,-1.6544774798125175,-1.2865475601647232,-0.7068294004597531,0.024768230932186466,-0.4613271834667833,-0.45833706239418626,0.49577080413996893
AFG,Daykundi,2013,False,-1.3629189725870916,-1.2277853443956315,-0.3154575848103099,0.7381566474832973,-0.018237703955880948,0.7955941102016516,0.32664906016737455,-0.7812439961787943,0.39725503708962234
AFG,Daykundi,2014,False,1.422907923475708,1.4964962444684884,-1.1834475484095772,-1.9798068242410123,2.2269634921407113,1.2696665987211226,1.5922762613304315,-0.8297940785475169,0.9603473668722425
AFG,Daykundi,2015,False,-0.8330975721686792,0.1821177717606109,-0.37278269390001645,0.8422555063724289,-0.6762281904694398,0.187387187934587,-0.07731617236217113,-0.7418097653759399,0.6964295756136532
AFG,Daykundi,2016,False,0.5700309751740691,-0.11070470081932512,0.2642408995647651,1.170845325284769,1.7753108542835152,0.4344692435087599,1.1609208627167253,-0.8131155803347125,0.9287178569797923
AFG,Daykundi,2017,False,0.5027249960757383,1.426819220231701,0.23186271634077898,-0.03632422703469126,-0.3991094897677758,-0.36655205472613017,0.506441523082006,-0.7023755345730807,0.16859399309647155
AFG,Daykundi,2018,False,-2.481129295913514,-0.9614501732998704,1.0120667733619837,0.6561850627397515,0.5103155655679488,0.14160662523848871,0.43218651804642017,0.20824997940105708,-0.17802481026623926
AFG,Daykundi,2019,False,-0.6770010382683496,0.6629795626767734,-1.139912023496862,-1.1297988880907313,0.37774298695453445,1.1630250168282164,0.6309946993804944,-0.48003673615963616,0.3850675195163854
AFG,Daykundi,2020,False,1.297385694894927,1.62872659332218,-0.6183304379046634,-0.0618476112263549,0.44117861191641666,1.5439034977287216,0.07405788998426478,-0.6200391023336539,0.8654588371948843
AFG,Daykundi,2021,False,0.7465802928744101,1.1583325629734127,1.3262265665884816,1.2799554679859704,0.17814644172360786,-1.269383199738552,-0.20981573304234447,0.6555368399714736,-0.8870771719378888
AFG,Daykundi,2022,False,0.5091785885426111,-0.5605432003829465,1.7769536884577526,0.590338936232935,-1.2138139146437759,-2.429857325671706,-1.4406065264070516,2.2282253662825413,-1.8953040721335737
AFG,Daykundi,2023,False,-0.09683789861942897,-1.1285498257282698,0.45146314808878363,0.23353108152688118,-1.1428754816291842,-0.6832735967642638,-1.407816290521888,0.854690552349778,-0.8360056697262218
AFG,Daykundi,2024,False,-0.22185430303544773,-1.3110704315804769,-1.5499039278553657,-1.3135526995133888,0.06351624258032637,1.0158665320082887,0.6104814949742711,-0.28999887534720026,0.47139576899349417
AFG,Farah,2002,False,-2.8035616265336127,1.6280935128462255,0.6650272241561838,-0.6357869906470246,-0.21051476183963239,0.0545967526165617,-0.04302365180846112,1.8049061993448903,-1.115968149261543
AFG,Farah,2003,False,0.9936905844334137,0.8997203965059987,-0.8474679172585937,0.22392162544226674,1.0383975220309585,0.631474634644221,0.8580886487304605,-0.9519423256792703,0.28604084002902663
AFG,Farah,2004,False,-0.9726615196493014,-0.44856909541860934,1.288591950683171,-0.2731997718834949,-1.4852163689149809,-1.77774365610384,-2.7252532586511156,0.02170500598943135,-0.12223603497368352
AFG,Farah,2005,False,0.17647474412299405,0.3249958544840387,-1.5805396167844126,-1.2989048265982748,1.3736467079392685,0.4733660765725453,1.3136984731120827,-1.1912498909666378,1.365977043092757
AFG,Farah,2006,False,0.150242552174119,0.16360197150772376,0.9660705643489148,0.29283449443256415,-1.1335064607835716,-0.5617763864294597,-0.7839576101059244,2.2739089873513203,-1.1974020513067334
