region_id,year,t,rain,wsi,spi,z,t_dt,z_dt,region_name
545,1989,28.685999999999996,37.870777777777775,,0.6574,,-0.26986507936508275,,Tahoua
545,1990,28.982444444444443,28.125,,-0.6424000000000001,,0.02823809523809473,,Tahoua
545,1991,28.788333333333338,37.068222222222225,90.6828,1.1301999999999999,,-0.16421428571428365,,Tahoua
545,1992,28.154333333333334,28.80611111111111,79.5916,-0.7558,,-0.7965555555555568,,Tahoua
545,1993,29.15711111111111,22.647333333333332,54.6202,-1.6636,,0.2078809523809504,,Tahoua
545,1994,28.047444444444444,53.14288888888889,98.2514,2.2724,,-0.9001269841269846,,Tahoua
545,1995,29.26055555555556,33.93444444444444,77.27000000000001,-0.3366,,0.3146428571428608,,Tahoua
545,1996,29.248777777777775,26.176666666666666,61.653999999999996,-1.1574,,0.30452380952380764,,Tahoua
545,1997,29.415222222222226,22.23688888888889,55.3042,-1.3514,,0.47262698412698967,,Tahoua
545,1998,28.73388888888889,35.72677777777778,88.24680000000001,0.305,,-0.20704761904761781,,Tahoua
545,1999,27.88388888888889,48.56288888888889,93.16420000000001,1.655,,-1.0553888888888885,,Tahoua
545,2000,29.070555555555554,28.69488888888889,76.941,-0.43979999999999997,,0.13293650793650613,,Tahoua
545,2001,29.009666666666664,36.67755555555556,88.611,0.7962,-0.1853,0.073706349206347,0.35905,Tahoua
545,2002,29.444,32.723666666666674,73.25019999999999,-0.45599999999999996,-0.9720000000000001,0.5096984126984125,-0.47301250000000006,Tahoua
545,2003,28.78788888888889,33.30544444444445,82.00699999999999,0.47859999999999997,0.392,-0.14475396825396558,0.8456250000000001,Tahoua
545,2004,29.310000000000002,28.803333333333335,77.8114,-0.5078,-1.4055,0.37901587301587725,-0.9972375,Tahoua
545,2005,28.97511111111111,32.63122222222222,80.0672,0.303,-0.17250000000000001,0.04578571428571365,0.19039999999999999,Tahoua
545,2006,29.136555555555553,40.27177777777778,80.51660000000001,0.2096,-0.9279999999999999,0.20888888888888602,-0.6104624999999999,Tahoua
545,2007,28.691111111111113,37.888888888888886,88.6012,0.7754000000000001,0.1478,-0.23489682539682377,0.419975,Tahoua
545,2008,28.86911111111111,33.68033333333333,76.8878,0.24359999999999998,0.2264,-0.05523809523809575,0.4532125,Tahoua
545,2009,29.812111111111115,31.114444444444448,62.50260000000001,-0.46799999999999997,-0.35340000000000005,0.8894206349206399,-0.17195000000000005,Tahoua
545,2010,28.740777777777776,33.30877777777778,87.159,0.3008,0.4477,-0.1802539682539681,0.5837875,Tahoua
545,2011,29.392000000000003,26.016888888888886,58.623599999999996,-0.511,0.13590000000000002,0.47262698412698967,0.22662500000000002,Tahoua
545,2012,28.55077777777778,35.11122222222222,86.3014,-0.21200000000000002,-0.4258,-0.3669365079365079,-0.3804375,Tahoua
545,2013,28.954777777777778,31.413777777777778,76.8114,-0.15360000000000001,-0.1014,0.03872222222222277,-0.1014,Tahoua
545,2014,29.09588888888889,31.011222222222223,84.5712,-0.6418,0.04259999999999999,0.18149206349206537,-0.002762500000000008,Tahoua
545,2015,28.887,32.96922222222222,84.762,-0.4202,-0.636,-0.02573809523809345,-0.7267250000000001,Tahoua
545,2016,28.961666666666662,34.14555555555555,85.2136,0.0668,-0.5984,0.050587301587299294,-0.7344875000000001,Tahoua
545,2017,29.290555555555557,21.81122222222222,70.0128,-1.298,0.7637,0.38113492063492416,0.58225,Tahoua
545,2018,28.87977777777778,35.89911111111111,92.51559999999999,0.4396,-0.24680000000000002,-0.02798412698412278,-0.4736125,Tahoua
545,2019,29.080666666666666,28.219222222222225,70.7744,-0.7924,-0.0755,0.1745634920634913,-0.347675,Tahoua
545,2020,28.32711111111111,49.11822222222222,97.1874,1.7826,0.5085,-0.5773333333333355,0.19096249999999992,Tahoua
545,2021,29.339,38.37233333333333,87.2414,0.44160000000000005,0.6542999999999999,0.43621428571428567,0.2913999999999999,Tahoua
545,2022,28.80977777777778,36.72666666666667,81.2336,-0.2706,0.31420000000000003,-0.09134920634920363,-0.09406249999999994,Tahoua
545,2023,29.946222222222225,32.59311111111111,84.4478,0.0486,0.1286,1.0467539682539737,-0.325025,Tahoua
545,2024,27.887444444444444,49.669999999999995,99.063,1.8454000000000002,0.1877,-1.0103650793650765,-0.31128750000000005,Tahoua
545,2025,28.41311111111111,36.67766666666667,94.102,-0.009599999999999987,1.9657,-0.48303968253967966,1.42135,Tahoua
545,2026,29.797857142857143,29.988857142857142,62.437333333333335,-1.0586666666666666,0.706,0.9033650793650807,0.11628749999999999,Tahoua
905,1989,28.961888888888886,24.665777777777777,,-0.795,,-0.07842986478541647,,Diffa
905,1990,29.228,21.60066666666667,,-1.4926,,0.20348783068784115,,Diffa
905,1991,28.970444444444443,30.295666666666666,76.3176,0.1376,,-0.03826114050557905,,Diffa
905,1992,28.255444444444446,32.934222222222225,74.5792,0.2104,,-0.7374545561434367,,Diffa
905,1993,29.272333333333336,26.220555555555556,62.3886,-0.975,,0.2952409171075949,,Diffa
905,1994,27.37466666666667,45.51255555555556,87.50919999999999,1.3448,,-1.5866191651969324,,Diffa
905,1995,29.010777777777776,30.35644444444445,70.20360000000001,-0.254,,0.06529853027631205,,Diffa
905,1996,29.191777777777776,25.046888888888887,51.386,-0.9412,,0.26210511463845165,,Diffa
905,1997,29.909444444444446,21.584,54.565599999999996,-1.3586,,0.9955783656672637,,Diffa
905,1998,28.547888888888888,30.748333333333335,67.3322,-0.479,,-0.35017060552615575,,Diffa
905,1999,27.697,45.88344444444444,83.5716,1.8259999999999998,,-1.1852529100529061,,Diffa
905,2000,28.942333333333334,27.09188888888889,54.834799999999994,-0.9238,,0.07588700764257084,,Diffa
905,2001,28.557333333333336,24.817888888888888,58.2574,-0.8130000000000001,-1.2458999999999998,-0.2933064079952885,-0.44294999999999973,Diffa
905,2002,29.569222222222223,25.95788888888889,53.9184,-1.013,-1.3053,0.734389065255737,-0.5692624999999999,Diffa
905,2003,28.808111111111113,34.84544444444444,88.187,0.9471999999999999,0.8720000000000001,-0.010915461493230083,1.541125,Diffa
905,2004,29.18333333333333,23.165333333333333,55.944399999999995,-0.8873999999999999,-1.3045,0.38011334509112515,-0.7022875,Diffa
905,2005,28.725333333333335,24.035999999999998,71.2142,-0.3718,0.037000000000000005,-0.062080070546731037,0.5723,Diffa
905,2006,29.438222222222223,24.637,54.4696,-1.163,-0.8661,0.666615402704295,-0.39771249999999997,Diffa
905,2007,28.33077777777778,40.57322222222222,81.14580000000001,1.1372,0.1055,-0.4250224573780059,0.5069750000000001,Diffa
905,2008,28.785555555555554,31.606222222222225,65.97659999999999,0.2584,-0.23939999999999997,0.04556190476190736,0.09516250000000001,Diffa
905,2009,29.679333333333336,26.815,47.4988,-0.7202,-0.5757,0.9551462669018278,-0.30805,Diffa
905,2010,28.373333333333335,33.172222222222224,65.833,0.31100000000000005,-0.1381,-0.3350471487360309,0.06263750000000001,Diffa
905,2011,29.37755555555556,25.387222222222224,62.739999999999995,-0.683,-0.5069,0.6849816578483328,-0.37307500000000005,Diffa
905,2012,28.053555555555555,34.702111111111115,93.0018,0.5098,0.8549,-0.6232117577895337,0.9218125,Diffa
905,2013,28.720666666666666,30.39977777777778,73.3006,0.1518,0.20999999999999996,0.05970593768371657,0.20999999999999996,Diffa
905,2014,29.147111111111112,25.422777777777778,56.003,-0.8676,-0.10429999999999999,0.5019569664903045,-0.1712125,Diffa
905,2015,29.398888888888887,28.406444444444443,61.911,-0.45899999999999996,-0.5223,0.7695413286302184,-0.656125,Diffa
905,2016,28.61766666666667,32.79955555555555,90.5824,1.0514,0.393,0.004125690770138135,0.1922625,Diffa
905,2017,28.880999999999997,27.164,74.2904,-0.016200000000000003,0.2419,0.28326560846560866,-0.025749999999999995,Diffa
905,2018,28.54366666666667,32.08233333333333,82.99,0.3814,0.1471,-0.03826114050557905,-0.18746249999999998,Diffa
905,2019,28.73277777777778,38.93122222222222,88.66380000000001,1.3342,0.0269,0.16665655496766973,-0.37457500000000005,Diffa
905,2020,27.95988888888889,43.56811111111111,85.8774,1.4727999999999999,0.5328999999999999,-0.5904257495590777,0.06451249999999992,Diffa
905,2021,28.492222222222225,38.98544444444444,80.1294,0.8036,0.2686,-0.04228583186360524,-0.2667,Diffa
905,2022,27.639444444444443,48.89244444444445,91.5808,1.9238,0.44109999999999994,-0.879257025279248,-0.1611125000000001,Diffa
905,2023,29.61777777777778,32.37544444444445,71.6206,0.392,-1.0917,1.114882892416226,-1.7608249999999999,Diffa
905,2024,27.886777777777777,51.419000000000004,97.297,2.428,1.8071000000000002,-0.6003105232216335,1.0710625,Diffa
905,2025,28.20811111111111,34.991888888888894,84.8854,0.40199999999999997,0.7164,-0.2631706055261631,-0.08655000000000002,Diffa
905,2026,29.898285714285716,23.975,60.105,-1.3056666666666665,-1.2365,1.4428105820105834,-2.1063625,Diffa
1219,1989,29.51788888888889,20.250444444444447,,-0.8846,,-0.07120105820105493,,Bosso
1219,1990,30.01055555555556,19.051888888888886,,-1.108,,0.436904761904767,,Bosso
1219,1991,29.497333333333334,29.49966666666667,65.7554,0.4208,,-0.060878306878304755,,Bosso
1219,1992,28.94355555555556,28.052666666666667,59.7072,-0.1764,,-0.599216931216926,,Bosso
1219,1993,29.906777777777776,24.488222222222223,49.9358,-0.542,,0.37944444444444514,,Bosso
1219,1994,27.870444444444445,47.833666666666666,82.843,1.8572,,-1.6414497354497328,,Bosso
1219,1995,29.540888888888887,28.232222222222223,63.119600000000005,-0.0646,,0.044433862433862714,,Bosso
1219,1996,29.686333333333337,17.580111111111112,36.599599999999995,-1.5412000000000001,,0.20531746031746678,,Bosso
1219,1997,30.337000000000003,20.226777777777777,46.4868,-0.8166,,0.8714232804232864,,Bosso
