region_id,year,t,rain,wsi,spi,z,t_dt,z_dt,region_name
10,1989,24.701249999999998,16.277666666666665,,-2.0235714285714286,,-0.1620890476190482,,Dire Dawa Urban
10,1990,25.407666666666668,21.700916666666668,,-1.1112857142857142,,0.512590952380954,,Dire Dawa Urban
10,1991,25.139166666666668,11.194416666666667,48.965714285714284,-2.104857142857143,,0.21235428571428727,,Dire Dawa Urban
10,1992,24.81641666666667,26.438666666666666,80.12314285714285,0.22057142857142858,,-0.14213238095237912,,Dire Dawa Urban
10,1993,24.869583333333335,25.236166666666666,59.91185714285714,0.27171428571428574,,-0.1207023809523804,,Dire Dawa Urban
10,1994,24.809916666666666,33.95075,82.00357142857142,1.1292857142857142,,-0.21210571428571612,,Dire Dawa Urban
10,1995,25.36283333333333,19.081166666666665,77.14485714285715,-0.32542857142857146,,0.3090742857142814,,Dire Dawa Urban
10,1996,24.672916666666666,29.8215,59.470571428571425,1.1648571428571428,,-0.4125790476190474,,Dire Dawa Urban
10,1997,25.584833333333336,26.418499999999998,51.008857142857146,0.4518571428571429,,0.46760095238095545,,Dire Dawa Urban
10,1998,25.3395,25.660083333333333,74.86714285714285,-0.23942857142857138,,0.19053095238095352,,Dire Dawa Urban
10,1999,24.829666666666668,29.168166666666664,75.77285714285713,0.10657142857142858,,-0.3510390476190466,,Dire Dawa Urban
10,2000,24.977833333333333,24.03816666666667,77.94485714285715,-0.14271428571428574,,-0.234609047619049,,Dire Dawa Urban
10,2001,24.907916666666665,32.028333333333336,88.17985714285714,1.3577142857142857,0.9582142857142857,-0.3362623809523839,1.2128761904761904,Dire Dawa Urban
10,2002,25.510166666666667,20.70225,63.353142857142856,-0.6369999999999999,-0.19392857142857145,0.2342509523809504,0.03951150793650793,Dire Dawa Urban
10,2003,25.115916666666667,29.561000000000003,65.83785714285715,0.6842857142857143,0.08514285714285715,-0.19173571428571634,0.29736111111111113,Dire Dawa Urban
10,2004,25.415000000000003,20.889666666666667,65.71257142857142,-1.1725714285714286,-0.4475714285714286,0.07561095238095561,-0.256575,Dire Dawa Urban
10,2005,25.687250000000002,22.284166666666668,56.80157142857143,-0.287,-0.092,0.3161242857142881,0.07777460317460319,Dire Dawa Urban
10,2006,25.142583333333334,28.587500000000002,74.81257142857143,-0.05085714285714286,0.5194285714285715,-0.2602790476190471,0.6679813492063492,Dire Dawa Urban
10,2007,25.32575,32.73791666666667,82.30685714285714,1.2001428571428572,0.8927857142857143,-0.10884904761904934,1.0201166666666666,Dire Dawa Urban
10,2008,25.244249999999997,24.116,67.00985714285714,0.31485714285714284,-0.4700714285714286,-0.22208571428571844,-0.3639623015873016,Dire Dawa Urban
10,2009,26.36616666666667,16.899916666666666,54.75985714285714,-1.1712857142857143,-1.4602857142857144,0.8680942857142853,-1.375398412698413,Dire Dawa Urban
10,2010,25.268916666666666,38.642833333333336,83.552,0.9748571428571429,-0.22992857142857143,-0.26089238095238443,-0.16626309523809524,Dire Dawa Urban
10,2011,25.538,28.835333333333335,72.10557142857142,0.36885714285714283,-0.659357142857143,-0.023545714285717168,-0.6169134920634922,Dire Dawa Urban
10,2012,25.801166666666663,27.489416666666667,78.28028571428571,0.7888571428571428,-0.20414285714285715,0.20788428571427886,-0.18292103174603175,Dire Dawa Urban
10,2013,25.057166666666664,30.237,80.027,0.6572857142857143,0.6157142857142857,-0.5678523809523846,0.6157142857142857,Dire Dawa Urban
10,2014,25.696250000000003,26.97683333333333,71.31228571428572,-0.11042857142857143,-0.24214285714285716,0.03949428571428726,-0.26336468253968254,Dire Dawa Urban
