region_id,year,t,rain,wsi,spi,z,t_dt,z_dt,region_name
161,1989,26.006666666666664,145.49608333333333,,1.5055714285714286,,0.1664738095238043,,Cabañas
161,1990,26.73691666666667,120.52091666666666,,1.0167142857142857,,0.8619904761904742,,Cabañas
161,1991,26.753083333333333,108.78266666666667,98.96128571428572,0.45442857142857146,,0.8434238095238058,,Cabañas
161,1992,26.276416666666666,109.43374999999999,86.60914285714286,0.3534285714285715,,0.33202380952380395,,Cabañas
161,1993,25.751416666666668,113.38633333333333,99.8772857142857,0.52,,-0.22770952380952636,,Cabañas
161,1994,26.841416666666664,95.45741666666667,98.5697142857143,-0.9764285714285714,,0.8275571428571382,,Cabañas
161,1995,25.368416666666665,111.90024999999999,99.87585714285714,0.3325714285714286,,-0.680176190476196,,Cabañas
161,1996,25.327166666666667,133.67466666666667,99.91857142857143,1.5338571428571428,,-0.7561595238095258,,Cabañas
161,1997,26.7795,96.13108333333334,93.76085714285715,-0.228,,0.6614404761904709,,Cabañas
161,1998,26.651750000000003,97.73666666666666,78.85928571428572,-0.7301428571428571,,0.49895714285714377,,Cabañas
161,1999,25.334999999999997,106.10958333333333,95.36957142857143,0.06528571428571428,,-0.852526190476194,,Cabañas
161,2000,26.088333333333335,85.38533333333334,97.24657142857143,-0.8607142857142858,,-0.13392619047619192,,Cabañas
161,2001,26.292416666666668,89.78741666666667,96.20414285714286,-0.9108571428571429,-1.142642857142857,0.035423809523809524,-0.9486601731601731,Cabañas
161,2002,26.649666666666665,100.68133333333333,83.62057142857144,-0.06828571428571428,-1.657857142857143,0.3579404761904712,-1.4800396825396827,Cabañas
161,2003,26.314083333333333,111.98225000000001,92.16957142857143,0.10585714285714286,0.38607142857142857,-0.012376190476192761,0.5477236652236652,Cabañas
161,2004,26.57841666666667,99.53208333333333,94.97657142857143,-0.07914285714285714,-0.6012142857142857,0.21722380952381215,-0.45572727272727276,Cabañas
161,2005,25.79825,119.80900000000001,98.5987142857143,0.433,0.2491428571428571,-0.5976761904761929,0.3784646464646464,Cabañas
161,2006,26.201666666666668,126.92383333333333,98.84214285714286,1.1491428571428572,0.6655714285714287,-0.2289928571428561,0.7787279942279943,Cabañas
161,2007,26.125583333333335,90.22991666666667,98.92557142857143,-1.2124285714285714,-0.5617142857142856,-0.33980952380952445,-0.46472294372294365,Cabañas
161,2008,25.517833333333332,123.58758333333333,99.11871428571429,0.9691428571428571,0.33764285714285713,-0.9822928571428591,0.41846897546897543,Cabañas
161,2009,26.562166666666666,107.97891666666665,94.06542857142857,0.17185714285714287,0.24578571428571427,0.02730714285714342,0.3104466089466089,Cabañas
161,2010,25.755750000000003,166.694,99.92857142857143,2.4417142857142857,0.3117857142857143,-0.8138428571428555,0.36028138528138526,Cabañas
161,2011,25.996416666666665,110.59016666666668,95.15942857142856,0.3314285714285714,-0.4983571428571429,-0.6079095238095249,-0.46602669552669557,Cabañas
161,2012,26.389333333333337,101.86791666666666,99.98,-0.2307142857142857,0.33335714285714285,-0.2497261904761885,0.3495223665223665,Cabañas
161,2013,26.4905,112.61383333333333,99.53157142857143,0.5428571428571428,-0.0525,-0.18329285714285604,-0.0525,Cabañas
161,2014,27.148666666666667,101.43433333333333,96.94728571428571,-0.14385714285714288,0.8672142857142857,0.4401404761904786,0.851049062049062,Cabañas
161,2015,28.184583333333332,69.41016666666667,94.2672857142857,-1.2982857142857143,-0.08357142857142856,1.4413238095238086,-0.1159018759018759,Cabañas
161,2016,27.300250000000002,81.05624999999999,97.05971428571429,-0.9202857142857143,-0.33399999999999996,0.5222571428571463,-0.38249567099567094,Cabañas
161,2017,26.413833333333333,93.89774999999999,98.00957142857143,-0.6592857142857144,-0.17328571428571432,-0.39889285714285805,-0.23794660894660896,Cabañas
161,2018,27.133333333333336,73.66166666666666,98.14828571428572,-1.0232857142857144,0.515,0.2858738095238138,0.4341738816738817,Cabañas
161,2019,27.322333333333333,80.79691666666666,97.44957142857143,-1.180142857142857,-0.12914285714285717,0.4401404761904786,-0.22613419913419916,Cabañas
161,2020,26.518666666666665,113.3405,96.74371428571429,0.4917142857142857,-0.6177142857142857,-0.398259523809525,-0.7308708513708513,Cabañas
161,2021,26.839250000000003,101.90233333333333,99.86542857142857,-0.15014285714285716,0.6417142857142857,-0.11240952380951796,0.5123924963924964,Cabañas
161,2022,26.272916666666664,95.27075,99.14171428571429,-0.7022857142857143,0.7041428571428572,-0.713476190476193,0.5586558441558442,Cabañas
161,2023,27.965333333333334,75.46133333333334,99.10442857142857,-1.3988571428571428,-0.7856428571428571,0.9442071428571452,-0.9472950937950937,Cabañas
161,2024,26.981083333333334,107.69008333333333,99.58142857142857,0.5217142857142857,0.42014285714285715,-0.07477619047618589,0.24232539682539686,Cabañas
