region_id,year,t,rain,wsi,spi,z,t_dt,z_dt,region_name
87,1989,20.374916666666667,71.74425000000001,,0.488,,0.1236369047619057,,Jalapa
87,1990,20.499083333333335,52.8645,,-0.3092857142857143,,0.20295238095238233,,Jalapa
87,1991,20.640333333333334,61.44825,98.18257142857144,0.27971428571428575,,0.29935119047619096,,Jalapa
87,1992,20.454666666666665,65.43666666666667,97.89114285714285,0.7337142857142858,,0.06883333333333042,,Jalapa
87,1993,20.55575,54.97266666666667,99.64857142857143,-0.3708571428571429,,0.1250654761904748,,Jalapa
87,1994,20.512916666666666,46.98525,99.13528571428571,-0.8388571428571429,,0.03738095238094985,,Jalapa
87,1995,20.714833333333335,71.46275,99.99514285714285,0.37957142857142856,,0.19444642857142824,,Jalapa
87,1996,20.431,69.21183333333333,99.997,1.2852857142857144,,-0.13423809523809638,,Jalapa
87,1997,20.864333333333335,47.76858333333333,99.04828571428571,-0.41114285714285714,,0.2542440476190464,,Jalapa
87,1998,21.129,51.10225,89.35671428571428,-0.5685714285714286,,0.47405952380952243,,Jalapa
87,1999,20.40225,63.997083333333336,99.91814285714285,0.41328571428571426,,-0.29754166666667103,,Jalapa
87,2000,20.252666666666666,61.51716666666667,99.29114285714286,0.4167142857142857,,-0.4919761904761941,,Jalapa
87,2001,20.434416666666667,48.93383333333333,99.5882857142857,-1.1781428571428572,-1.5322142857142858,-0.3550773809523804,-1.286902380952381,Jalapa
87,2002,20.910999999999998,46.84258333333333,96.74257142857142,-0.5292857142857142,-0.7109285714285715,0.07665476190475928,-0.48605932539682545,Jalapa
87,2003,21.188166666666667,55.712583333333335,99.90757142857144,0.12942857142857145,0.04557142857142857,0.30897023809523816,0.24999801587301584,Jalapa
87,2004,20.558333333333334,43.25475,99.8972857142857,-1.1684285714285714,-0.7125714285714286,-0.36571428571428655,-0.5285875000000001,Jalapa
87,2005,21.014916666666668,74.95558333333334,99.71542857142857,1.2782857142857142,-0.03614285714285716,0.04601785714285711,0.12739841269841268,Jalapa
87,2006,20.645083333333336,67.009,99.76942857142856,1.1107142857142858,-0.2367142857142857,-0.36866666666666603,-0.0936156746031746,Jalapa
87,2007,20.944666666666667,58.6475,97.41971428571428,-0.16742857142857143,-0.36678571428571427,-0.11393452380952596,-0.2441297619047619,Jalapa
87,2008,20.706500000000002,69.89675000000001,99.85914285714286,0.9782857142857143,-0.18271428571428572,-0.3969523809523814,-0.08050099206349208,Jalapa
87,2009,21.019916666666667,53.24,99.87928571428571,-0.3117142857142857,0.9404285714285714,-0.12838690476190706,1.0221992063492062,Jalapa
87,2010,21.409583333333334,91.7925,99.97814285714286,2.044857142857143,0.25492857142857145,0.21642857142856897,0.31625654761904765,Jalapa
87,2011,21.304083333333335,75.83741666666667,99.76585714285714,1.227142857142857,0.47678571428571426,0.06607738095237892,0.5176710317460317,Jalapa
87,2012,21.214333333333332,66.16525,99.96685714285715,0.08414285714285714,0.9642142857142858,-0.0685238095238141,0.9846569444444445,Jalapa
87,2013,21.030166666666666,57.540083333333335,99.97914285714286,-0.13242857142857142,-0.04185714285714286,-0.29754166666667103,-0.04185714285714286,Jalapa
87,2014,21.227166666666665,48.55625,98.277,-0.7568571428571429,0.0885,-0.14539285714286265,0.06805734126984127,Jalapa
87,2015,21.482166666666668,32.88325,98.68271428571428,-2.0814285714285714,-0.8420714285714286,0.06475595238094911,-0.882956746031746,Jalapa
87,2016,21.666416666666667,49.26091666666667,99.33271428571427,-0.8995714285714287,-0.18071428571428572,0.20415476190476056,-0.2420422619047619,Jalapa
87,2017,21.453500000000002,66.02258333333333,99.98457142857144,0.7658571428571428,0.6397857142857142,-0.0536130952380951,0.5580150793650793,Jalapa
87,2018,21.31625,50.562916666666666,98.60571428571428,-0.08742857142857142,0.05442857142857143,-0.23571428571428754,-0.04778472222222221,Jalapa
87,2019,21.968166666666665,45.20191666666667,99.70385714285715,-1.4952857142857143,0.9532857142857143,0.3713511904761866,0.8306297619047619,Jalapa
87,2020,21.56475,56.91191666666666,99.98642857142856,-0.08085714285714285,-0.02735714285714287,-0.07691666666666919,-0.17045575396825396,Jalapa
87,2021,21.670916666666667,56.31941666666666,99.851,-0.02142857142857143,0.8636428571428572,-0.015601190476193239,0.7001015873015873,Jalapa
87,2022,21.396833333333333,68.81958333333334,99.96442857142857,0.9902857142857143,-0.3067142857142857,-0.3345357142857175,-0.49069821428571425,Jalapa
87,2023,22.282916666666665,45.92641666666666,99.93142857142857,-1.205,0.05942857142857144,0.5066964285714235,-0.14499801587301583,Jalapa
87,2024,22.400750000000002,61.505583333333334,92.80885714285715,0.8695714285714286,-1.5532857142857144,0.5796785714285697,-1.7781549603174605,Jalapa
87,2025,21.852083333333336,47.64275,98.5067142857143,-0.7728571428571429,-0.1392142857142857,-0.01383928571428683,-0.3845261904761904,Jalapa
87,2026,22.318416666666668,30.312583333333336,90.17114285714285,-1.8390000000000002,-0.8553571428571429,0.40764285714285364,-1.1211117063492064,Jalapa
155,1989,15.795083333333332,78.97391666666667,,0.9167142857142857,,-0.10499202898551019,,Sacatepéquez
155,1990,16.05425,68.11841666666668,,0.87,,0.10843913043477826,,Sacatepéquez
155,1991,16.35375,67.3975,98.61042857142857,0.9785714285714285,,0.36220362318840316,,Sacatepéquez
155,1992,16.072416666666665,52.72658333333334,99.10799999999999,-0.15557142857142855,,0.035134782608690074,,Sacatepéquez
155,1993,16.158333333333335,65.48033333333333,99.92428571428572,0.273,,0.07531594202898262,,Sacatepéquez
155,1994,16.159,51.78225,99.66742857142857,-0.8177142857142857,,0.030247101449269564,,Sacatepéquez
155,1995,16.15675,69.36383333333333,99.97914285714286,0.37214285714285716,,-0.017738405797107504,,Sacatepéquez
155,1996,16.04075,69.41341666666666,99.997,0.8072857142857143,,-0.17947391304348415,,Sacatepéquez
155,1997,16.6775,46.23558333333333,99.72614285714285,-0.9097142857142858,,0.4115405797101417,,Sacatepéquez
155,1998,16.848333333333333,58.23641666666666,90.39099999999999,-0.5730000000000001,,0.536638405797099,,Sacatepéquez
155,1999,16.007666666666665,68.13083333333334,99.59957142857142,0.9338571428571428,,-0.34976376811594534,,Sacatepéquez
155,2000,16.0775,54.40525,99.4782857142857,-0.2804285714285714,,-0.32566594202898713,,Sacatepéquez
155,2001,16.19333333333333,49.587250000000004,99.05257142857143,-1.155,-0.6332142857142857,-0.2555681159420331,-0.9278571428571428,Sacatepéquez
155,2002,16.7135,48.51725,94.63114285714286,-0.6015714285714286,0.187,0.21886304347825813,-0.0830892857142857,Sacatepéquez
